Data;Žemėlapis;Platuma (Lat);Ilguma (Lon);Aukštis (m);Greitis (km/h);Kryptis (°);Baterija SOC (%);Baterija (V);Baterija (A);Vanduo (%);Vandens TDS (ppm);Dujos (%);Temperatūra (°C);Drėgmė (%);Slėgis (hPa);oro kokybe;Miegam.Temp°C;Miegam.Drėgmė% ;Galia W;Ah likutis;Uptime min;ikelimo laikas;;;;;;;;;
2026-06-27 14:09:45;📌 Žemėlapis;55,787193;24,641655;89,2;91,9;74,8;100;13,23;-4,8;43;0;91;28,7;49,5;1009,9;826;27;57;64;107,6;25604;2026-06-27 14:10:57;;;;;;;;;
2026-06-27 14:10:45;📌 Žemėlapis;55,78994;24,664869;87,4;89,2;81;100;13,29;5,2;43;0;91;28,6;49,7;1009,4;829;27,2;56;69;107,6;25605;2026-06-27 14:10:57;;;;;;;;;
2026-06-27 14:11:25;📌 Žemėlapis;55,791119;24,67367;82,6;58,7;358,7;100;13,31;5;34;0;91;28,6;50,1;1011,5;786;27,3;56;67;107,6;25606;2026-06-27 14:14:57;;;;;;;;;
2026-06-27 14:12:12;📌 Žemėlapis;55,79586;24,673466;87,3;40,7;75;100;13,31;0;34;0;92;28,6;50,7;1010,9;654;27,3;56;0;107,7;25606;2026-06-27 14:14:57;;;;;;;;;
2026-06-27 14:13:15;📌 Žemėlapis;55,796978;24,682154;89,1;31,4;72,9;100;13,35;7,8;34;0;91;28,5;50,4;1011;633;27,3;55;104;107,8;25607;2026-06-27 14:14:57;;;;;;;;;
2026-06-27 14:14:15;📌 Žemėlapis;55,797985;24,692171;76,8;37,8;99,5;100;13,39;7,3;38;0;92;28,5;49,5;1011,6;624;27,2;55;98;107,9;25608;2026-06-27 14:14:57;;;;;;;;;
2026-06-27 14:14:44;📌 Žemėlapis;55,798233;24,695658;79,9;31,3;73,2;100;13,41;8,6;38;0;91;28,4;49,5;1011,8;621;27,3;55;115;108;25609;2026-06-27 14:14:57;;;;;;;;;
2026-06-27 14:15:43;📌 Žemėlapis;55,799084;24,70211;83;24,4;108,6;100;13,41;0;35;0;91;28,4;50,3;1011,7;568;27,2;55;0;108,1;25610;2026-06-27 18:03:19;;;;;;;;;
2026-06-27 14:16:02;📌 Žemėlapis;55,798759;24,702766;87,2;9,6;0;100;13,41;0,3;35;0;92;28,4;49,9;1011,8;571;27,2;55;4;108,1;25610;2026-06-27 18:03:19;;;;;;;;;
2026-06-27 14:16:14;📌 Žemėlapis;55,79855;24,702234;84,6;4,9;246,2;100;13,44;8,4;35;0;92;28,4;49,9;1011,8;571;27,2;55;113;108,1;25610;2026-06-27 18:03:19;;;;;;;;;
2026-06-27 14:16:25;📌 Žemėlapis;55,798481;24,701761;83,2;9,7;164,7;100;13,45;8,5;35;0;92;28,4;49,9;1011,8;571;27,2;55;114;108,2;25611;2026-06-27 18:03:19;;;;;;;;;
2026-06-27 18:16:27;📌 Žemėlapis;55,798485;24,701796;79,1;0;0;100;14,36;-0,7;52;0;96;33,4;49;1010,7;339;29,4;57;10;121109;25851;2026-06-27 18:16:39;;;;;;;;;
2026-06-27 21:07:58;📌 Žemėlapis;55,798176;24,701385;89,5;10,5;344,1;100;13,46;-0,4;50;0;93;28;60,3;1010,8;438;26,3;67;5;108,6;26022;2026-06-27 21:08:11;;;;;;;;;
2026-06-28 1:04:37;📌 Žemėlapis;55,798576;24,70178;150,4;7,3;359;99;13,27;-0,7;54;0;92;24,2;58,2;1011,6;692;24,4;57;9;105,6;26259;2026-06-28 1:04:48;;;;;;;;;
2026-06-28 1:34:57;📌 Žemėlapis;55,798512;24,701832;103;0;0;96;13,26;-0,7;55;0;91;20,2;60,3;1012,1;873;20,6;57;9;102,8;26499;2026-06-28 5:04:51;;;;;;;;;
2026-06-28 9:03:01;📌 Žemėlapis;55,798271;24,701094;265,4;0;0;100;13,53;-0,6;55;0;90;27,6;58,4;1012,1;526;24,2;66;8;108,2;26739;2026-06-28 9:04:53;;;;;;;;;
2026-06-28 13:04:44;📌 Žemėlapis;55,798595;24,701872;125,6;0;0;100;14,41;0;53;0;93;33,4;45,1;1011,7;352;29,3;55;0;109;26979;2026-06-28 13:04:56;;;;;;;;;
2026-06-28 17:04:44;📌 Žemėlapis;55,798531;24,701614;81,4;0;0;100;14,42;0;51;0;94;32,6;50,2;1010,3;341;30,6;58;0;109;27219;2026-06-28 17:04:58;;;;;;;;;
2026-06-28 20:28:35;📌 Žemėlapis;55,798237;24,701618;103,7;7,1;186,7;100;13,78;0,3;49;0;92;30,9;59,8;1009,5;509;28,4;68;4;108,8;27423;2026-06-28 20:28:51;;;;;;;;;
2026-06-28 20:38:44;📌 Žemėlapis;55,798435;24,701651;101,6;8,2;198,3;100;13,63;0,1;51;0;92;30,3;61;1009,3;490;28,6;67;10;108,7;27433;2026-06-28 20:39:00;;;;;;;;;
2026-06-29 0:38:48;📌 Žemėlapis;55,798435;24,701834;78,4;0;0;99;13,28;-0,7;53;0;91;26,2;59;1008,7;766;26,3;58;9;105,9;27673;2026-06-29 0:39:03;;;;;;;;;
2026-06-29 4:38:47;📌 Žemėlapis;55,798473;24,701704;104,2;0;0;96;13,27;-0,7;54;0;90;23,4;62,7;1007,8;732;23,9;60;9;103,1;27913;2026-06-29 4:39:05;;;;;;;;;
2026-06-29 4:38:47;📌 Žemėlapis;55,798473;24,701704;104,2;0;0;97;13,45;2,7;56;0;90;24,4;68,9;1007,6;494;24,1;67;36;103,5;28153;2026-06-29 8:39:07;;;;;;;;;
